,Sample no.,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
phi,micron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.765279931,1.1491,0,0.000290115,0.00344022,0.000817733,0.00163611,0.00155972,0.0023637,0.000097524,0,0,0.0320012,0.00002167,0.00842315,0.0676191,0,0.0400245,0.0461986,0.0388171,0.269766,0.0149216,0.0350666,0.00612613,0.0251331,0.00101528,0.00499466,0.0418746,0.110499,0.00870013,0.00335394,0.0148894,0.0313869,0.0700123,0.315278,0.147216,0.00137054,0.185313,0.00236791,0.0626955,0.514132,0.467002,0.916776,0.212793,0.450559,0.701559,0.129942,0.559831,0.64827,0.180101,0.0124821,0.108147,0.498594,0.388398,0.496875,0.186372,0.148526,0.485927,0.00920976,0.293237,0.23254,0.132325,0.0458249,0.20264,0.0305529,0.00171491,0.00721107,0.0286891,0.266273,0.0199608,0.0658381,0,0,0.0382686,0.0947062,0.0129553,0.00502947,0.000436792,0,0.19119,0.0241984,0.0488669,0.0306147,0.588566,0.00257859,0.876694,0.0030928,0.00632789,1.27826,0.0534772,0.122652,0.107383,0.110544,0.111563,0.00244361,0.100216,3.43892
9.630758446,1.2614,0.00133599,0.0100563,0.045031,0.0161063,0.0273793,0.0256318,0.0344042,0.00699654,0.00354968,0,0.186602,0.00511249,0.0675782,0.316439,0.00252968,0.215472,0.242163,0.213147,0.712838,0.101279,0.190603,0.055871,0.145286,0.0201208,0.0508289,0.221875,0.404723,0.0774944,0.0442427,0.111099,0.17579,0.30836,0.748051,0.445652,0.0197622,0.530473,0.0335037,0.333353,1.11108,1.00102,1.50865,0.622416,1.03078,1.30535,0.426608,1.10631,1.14199,0.562289,0.0793296,0.408404,1.04243,0.920676,0.996736,0.545685,0.452426,0.96198,0.0710889,0.6757,0.650672,0.398267,0.242441,0.520132,0.168409,0.0271309,0.0563052,0.163464,0.719231,0.112299,0.322323,0,0,0.201353,0.303517,0.0698443,0.0291679,0.00778823,0,0.492499,0.145548,0.25397,0.179114,1.19226,0.0345317,1.55192,0.0405562,0.0503482,1.97318,0.275773,0.43578,0.366741,0.369861,0.366564,0.0331105,0.362217,4.00605
9.496106655,1.3848,0.01708,0.0737443,0.234306,0.0999918,0.159986,0.148364,0.188835,0.0605348,0.040676,0,0.545331,0.0520801,0.265734,0.78517,0.0301024,0.57807,0.629538,0.583732,1.31914,0.340504,0.51589,0.235298,0.419884,0.125409,0.230926,0.583695,0.989027,0.326178,0.231074,0.411025,0.49171,0.743352,1.30312,0.899905,0.107592,1.03758,0.181126,0.883522,1.82785,1.63909,2.1531,1.23655,1.75624,1.95567,0.905548,1.71134,1.67914,1.16519,0.251531,0.930449,1.68084,1.60165,1.56006,1.08466,0.92076,1.49027,0.265707,1.1609,1.25655,0.801917,0.637619,0.952855,0.462645,0.154573,0.212697,0.466401,1.3529,0.315945,0.811806,0,0,0.525929,0.633696,0.187238,0.0843355,0.0463668,0,0.905808,0.437215,0.653433,0.524159,1.87562,0.181722,2.26637,0.210988,0.196472,2.70695,0.704156,0.963063,0.791075,0.789627,0.770482,0.175334,0.802145,4.52588
9.36161805,1.5201,0.0939623,0.273376,0.615045,0.319467,0.478188,0.43929,0.527627,0.255283,0.205301,0,1.08504,0.244695,0.626346,1.39847,0.156282,1.08715,1.15721,1.11347,1.93404,0.741002,0.979382,0.570038,0.835439,0.400202,0.573592,1.08419,1.85267,0.780273,0.609268,0.928643,0.954431,1.30232,1.87017,1.41481,0.298107,1.58983,0.497711,1.63287,2.55751,2.29532,2.81181,1.91113,2.48886,2.6206,1.46976,2.3333,2.24407,1.85497,0.538839,1.57448,2.34071,2.28905,2.14344,1.679,1.4529,2.03777,0.610159,1.668,1.90474,1.26209,1.17953,1.41188,0.890398,0.450533,0.495817,0.913275,2.0046,0.621687,1.45411,0.000415626,0,0.970939,1.02102,0.354162,0.172201,0.14175,0,1.353,0.889758,1.18968,1.04434,2.5714,0.484155,2.97968,0.554066,0.460016,3.42712,1.26888,1.60024,1.29623,1.28973,1.24077,0.470896,1.3372,4.9567
9.226973222,1.6688,0.254927,0.600099,1.11635,0.652787,0.946076,0.86276,1.0005,0.58961,0.509734,0,1.66338,0.587979,1.07277,1.98717,0.399856,1.59815,1.67331,1.65659,2.53002,1.21019,1.45282,0.989403,1.28217,0.82047,1.0076,1.58174,2.74336,1.34273,1.11039,1.54689,1.43822,1.83676,2.41537,1.92562,0.559564,2.13008,0.931659,2.36305,3.24869,2.92235,3.43829,2.56729,3.18262,3.25412,2.02337,2.92951,2.79675,2.5269,0.873807,2.19607,2.97734,2.94707,2.70505,2.25769,1.97436,2.56182,1.02657,2.16288,2.53758,1.72273,1.71097,1.86223,1.33659,0.876215,0.844571,1.38229,2.62869,0.94838,2.06541,0.00486551,0,1.40692,1.40585,0.524247,0.270503,0.282162,0,1.80128,1.3892,1.70605,1.60424,3.23071,0.88729,3.64473,1.00522,0.782957,4.07557,1.79915,2.21848,1.78664,1.78482,1.69843,0.866785,1.85871,5.27288
9.092443533,1.8319,0.493481,1.00163,1.616,1.03797,1.46804,1.33256,1.50247,1.01217,0.91546,0,2.23375,1.03058,1.52514,2.55098,0.736388,2.09944,2.18487,2.1969,3.09594,1.69245,1.92895,1.41273,1.73349,1.30863,1.43749,2.0802,3.5095,1.8914,1.61495,2.15305,1.92201,2.35279,2.92979,2.42912,0.834249,2.64441,1.38462,3.04836,3.87842,3.50405,4.01235,3.17752,3.81535,3.8369,2.55013,3.48227,3.32455,3.14456,1.22873,2.77334,3.5744,3.55766,3.23196,2.79823,2.46839,3.05204,1.44607,2.64219,3.13025,2.18328,2.2272,2.30207,1.79401,1.34221,1.20391,1.83982,3.19831,1.28242,2.64774,0.0250434,0,1.83538,1.78089,0.696155,0.375353,0.440697,0,2.25269,1.90057,2.21353,2.16465,3.83169,1.29523,4.23371,1.45597,1.10156,4.62752,2.30131,2.79386,2.25342,2.27284,2.14281,1.26804,2.3646,5.45212
8.957871203,2.011,0.750227,1.39683,2.09181,1.41529,1.98077,1.7963,1.9901,1.41973,1.30762,0,2.7542,1.44899,1.96081,3.0632,1.07477,2.55573,2.66463,2.7021,3.59809,2.15892,2.37841,1.81573,2.15452,1.79566,1.84357,2.55228,4.06836,2.39919,2.10165,2.71511,2.37136,2.82573,3.37793,2.90019,1.10484,3.10228,1.82253,3.64781,4.40498,4.00229,4.49539,3.70828,4.34468,4.33352,3.02142,3.95464,3.79653,3.67372,1.57637,3.27551,4.09514,4.08037,3.6894,3.26774,2.90502,3.47483,1.83622,3.07489,3.6485,2.62037,2.69463,2.70212,2.23573,1.79612,1.54921,2.24855,3.67279,1.59898,3.17236,0.0656,0,2.22816,2.12165,0.857948,0.476584,0.601956,0,2.68155,2.39327,2.68554,2.6883,4.33338,1.68492,4.70415,1.88778,1.39628,5.03404,2.74757,3.29443,2.67017,2.73163,2.55025,1.647,2.83048,5.47686
8.823305494,2.2076,1.03294,1.80183,2.55182,1.79632,2.48117,2.25795,2.46473,1.83438,1.71024,0,3.22783,1.86797,2.39241,3.51953,1.43089,2.96982,3.11038,3.17205,4.02634,2.61805,2.80334,2.21414,2.55278,2.28549,2.24032,2.99676,4.39872,2.87373,2.57712,3.23789,2.79047,3.25223,3.75561,3.32911,1.38337,3.49916,2.25289,4.15,4.81028,4.40035,4.86265,4.14937,4.75608,4.71491,3.4322,4.32819,4.18958,4.10775,1.92864,3.69669,4.51813,4.50314,4.06069,3.66212,3.28382,3.81607,2.2114,3.45317,4.08491,3.02943,3.11268,3.05925,2.66599,2.24204,1.89447,2.61376,4.04502,1.90515,3.62796,0.124226,0,2.58754,2.42402,1.0102,0.577054,0.775217,0,3.08204,2.87106,3.11557,3.17507,4.71244,2.06642,5.02374,2.31223,1.67677,5.28039,3.13487,3.71132,3.03462,3.15432,2.90694,2.01415,3.24665,5.39786
8.688751733,2.4234,1.3275,2.20298,2.96915,2.1666,2.94458,2.69597,2.9012,2.24235,2.10452,0,3.6263,2.27147,2.79585,3.89533,1.78659,3.31873,3.49537,3.57843,4.3379,3.04179,3.17921,2.58597,2.9061,2.75669,2.60539,3.38659,4.54167,3.28469,3.01423,3.68672,3.15513,3.60831,4.0256,3.68158,1.66129,3.80315,2.65369,4.52754,5.05796,4.66265,5.10003,4.46658,5.00899,4.96209,3.75519,4.57939,4.48719,4.41994,2.26991,4.01449,4.80925,4.78341,4.32,3.95199,3.57918,4.05485,2.5499,3.74409,4.40456,3.38117,3.45758,3.34239,3.05978,2.65906,2.22357,2.91414,4.28146,2.18678,3.98626,0.189914,5.55823E-05,2.89303,2.66836,1.14456,0.674286,0.961993,0.000256791,3.42235,3.30234,3.47533,3.59201,4.93967,2.42029,5.18176,2.70575,1.92864,5.3658,3.44026,4.02005,3.32286,3.51179,3.1825,2.35118,3.58345,5.27164
8.554195338,2.6603,1.62767,2.58774,3.33703,2.51561,3.35827,3.09526,3.28964,2.62898,2.47902,0,3.94488,2.64722,3.16083,4.17297,2.13094,3.59453,3.79867,3.90369,4.54363,3.41211,3.48695,2.92295,3.2036,3.19267,2.93124,3.69937,4.58568,3.63148,3.40259,4.05827,3.4525,3.87615,4.20828,3.94128,1.92415,4.01667,3.0151,4.77385,5.17958,4.81223,5.22623,4.66482,5.13497,5.09726,3.98299,4.73094,4.69486,4.61759,2.5815,4.22477,4.98457,4.94571,4.48542,4.14518,3.79233,4.2109,2.84786,3.95569,4.61486,3.65998,3.71928,3.5542,3.39492,3.03929,2.52243,3.1467,4.40537,2.42494,4.2278,0.259172,0.000762958,3.12935,2.8434,1.25187,0.759698,1.14724,0.00261292,3.69493,3.66537,3.74121,3.92555,5.04434,2.73859,5.21138,3.05999,2.14263,5.33762,3.65054,4.21275,3.52524,3.78239,3.35432,2.65096,3.82024,5.21988
8.4196183,2.9204,1.94186,2.96975,3.65917,2.85423,3.73708,3.46496,3.63991,3.00974,2.84884,0,4.20712,3.01299,3.48922,4.39581,2.47565,3.82929,4.05542,4.1719,4.69465,3.73183,3.74984,3.22585,3.46245,3.60505,3.21879,3.96714,4.6581,3.91947,3.7452,4.36257,3.70412,4.09844,4.35084,4.15442,2.17405,4.18646,3.34299,4.93927,5.23754,4.9057,5.2933,4.79985,5.19633,5.17693,4.16232,4.83531,4.85497,4.75567,2.8693,4.37876,5.09838,5.04673,4.60754,4.291,3.96823,4.33234,3.11064,4.13247,4.76805,3.89975,3.93587,3.7344,3.68844,3.39528,2.79281,3.33019,4.47616,2.63407,4.40438,0.334663,0.00579279,3.32477,2.97735,1.34092,0.839382,1.33764,0.0140282,3.9325,3.98065,3.96007,4.20207,5.08861,3.02352,5.18194,3.37546,2.32437,5.26315,3.80661,4.34574,3.68281,4.00334,3.48143,2.91965,4.01113,5.20297
8.28505486,3.2059,2.24683,3.31572,3.9339,3.15505,4.06338,3.78457,3.94092,3.3498,3.18334,0,4.42898,3.3365,3.77576,4.58178,2.79383,4.03056,4.2713,4.3942,4.81147,3.99999,3.97128,3.48877,3.68401,3.96809,3.46398,4.193,4.82728,4.15914,4.03745,4.61478,3.91632,4.2853,4.46799,4.32632,2.39283,4.32649,3.62554,5.06067,5.26118,4.96355,5.30945,4.90116,5.22525,5.21123,4.30841,4.90289,4.96431,4.86545,3.11765,4.50152,5.16768,5.11391,4.69319,4.40947,4.11972,4.42268,3.33604,4.27777,4.8898,4.10088,4.11742,3.88473,3.93762,3.71041,3.02449,3.47598,4.52015,2.80764,4.53632,0.409161,0.0195938,3.48283,3.07061,1.4105,0.904077,1.50824,0.0352779,4.13306,4.24939,4.13774,4.43119,5.0919,3.26491,5.10889,3.64612,2.47321,5.15802,3.92602,4.44283,3.80729,4.18078,3.56598,3.14688,4.16312,5.18958
8.150495784,3.5193,2.58295,3.67687,4.213,3.472,4.38638,4.10616,4.2435,3.70182,3.5324,0,4.65887,3.67036,4.07061,4.7775,3.13188,4.24708,4.49431,4.61869,4.91936,4.26753,4.20159,3.76617,3.92141,4.32966,3.72151,4.42569,5.11235,4.4016,4.32897,4.86404,4.14105,4.48333,4.58387,4.49739,2.62775,4.47136,3.91575,5.18432,5.26863,5.00739,5.29517,5.00176,5.24099,5.21673,4.46304,4.95709,5.04664,4.98012,3.37972,4.63529,5.21535,5.16957,4.76579,4.5341,4.28573,4.50599,3.57972,4.41926,5.01251,4.30266,4.31241,4.0399,4.1916,4.03533,3.26962,3.63432,4.56747,2.9968,4.67151,0.494636,0.0491059,3.65678,3.16595,1.48425,0.97806,1.69855,0.0705692,4.32964,4.52163,4.32461,4.66061,5.07404,3.51433,5.01504,3.92341,2.63638,5.03761,4.06138,4.55168,3.94712,4.35916,3.6573,3.38916,4.32261,5.07369
8.015913229,3.8634,2.89543,3.9878,4.43303,3.74227,4.63929,4.36607,4.48273,4.00049,3.82971,0,4.81932,3.94947,4.31109,4.89686,3.42657,4.3983,4.64258,4.77412,4.93759,4.47169,4.3708,3.99663,4.10768,4.62392,3.9321,4.58394,5.35928,4.58234,4.55677,5.03723,4.30913,4.61031,4.62027,4.58361,2.83465,4.54043,4.15186,5.22581,5.18373,4.96156,5.19059,5.01851,5.16519,5.12883,4.54378,4.92635,5.04038,5.01424,3.59608,4.69692,5.16889,5.13388,4.75188,4.58416,4.38464,4.51511,3.77926,4.4797,5.05199,4.4345,4.43741,4.12488,4.38119,4.3038,3.47169,3.74337,4.53366,3.144,4.72014,0.574939,0.0867112,3.77834,3.20756,1.53718,1.03947,1.87214,0.10899,4.4556,4.71172,4.42563,4.80305,4.96092,3.71553,4.83663,4.14747,2.76546,4.84488,4.13807,4.58347,4.02925,4.46604,3.65659,3.58691,4.39284,4.865
7.881345784,4.2411,3.22662,4.28911,4.61708,4.00594,4.84746,4.59299,4.68438,4.28573,4.11597,0,4.93378,4.21248,4.52469,4.96458,3.71868,4.52324,4.74952,4.87866,4.90159,4.63323,4.50483,4.21057,4.27365,4.8778,4.12493,4.70106,5.47229,4.72042,4.74386,5.15294,4.44662,4.69906,4.62253,4.62583,3.04292,4.57292,4.36201,5.19543,5.04085,4.86502,5.02769,4.97647,5.03217,4.98183,4.58613,4.8544,4.98077,4.99098,3.80174,4.71352,5.06375,5.04397,4.69717,4.5963,4.45699,4.49558,3.96847,4.5074,5.03798,4.52967,4.53142,4.18767,4.53321,4.5461,3.66025,3.8311,4.46554,3.27874,4.71206,0.661315,0.138308,3.88161,3.23602,1.58401,1.10797,2.06125,0.162481,4.54742,4.8505,4.48428,4.89001,4.79683,3.90081,4.61513,4.34459,2.8832,4.61601,4.18264,4.57355,4.08725,4.5291,3.62295,3.77596,4.421,4.65906
7.746786187,4.6557,3.4944,4.49188,4.68037,4.1707,4.92951,4.70221,4.76519,4.46893,4.29861,0,4.92415,4.36718,4.6306,4.91493,3.91858,4.54374,4.74834,4.86553,4.76594,4.67722,4.53475,4.32029,4.34004,5.00899,4.21284,4.71041,5.34013,4.73273,4.8114,5.13098,4.47915,4.684,4.53737,4.57116,3.18333,4.51092,4.45871,5.03092,4.80356,4.67762,4.78443,4.82458,4.80199,4.75111,4.5278,4.69796,4.83574,4.85291,3.91804,4.62122,4.86339,4.85494,4.55849,4.51115,4.43663,4.40247,4.05707,4.45135,4.91523,4.53308,4.52063,4.16852,4.57742,4.67518,3.75642,3.8166,4.30548,3.33214,4.58858,0.733921,0.191705,3.89158,3.18894,1.5941,1.15192,2.21153,0.218089,4.55357,4.86816,4.4378,4.85088,4.54615,3.98522,4.32612,4.42922,2.9229,4.33383,4.12389,4.4568,4.05305,4.49273,3.50296,3.86681,4.34969,4.42455
7.612206921,5.1109,3.75727,4.66216,4.69692,4.30702,4.95108,4.76231,4.79475,4.61631,4.44744,0,4.86904,4.481,4.7003,4.83076,4.09397,4.54039,4.71696,4.80715,4.61275,4.67697,4.53426,4.4027,4.38288,5.08059,4.27076,4.68978,5.00575,4.69434,4.8287,5.04796,4.48216,4.64263,4.44875,4.499,3.31075,4.43539,4.51369,4.81191,4.55307,4.47918,4.5204,4.6448,4.55927,4.49898,4.45026,4.53362,4.66437,4.68247,4.01532,4.50027,4.6432,4.65376,4.41172,4.40978,4.40571,4.30432,4.12524,4.38886,4.76955,4.5161,4.48656,4.14846,4.58806,4.75991,3.8306,3.77704,4.1449,3.37371,4.4339,0.807735,0.257831,3.88836,3.13414,1.59767,1.19909,2.36438,0.285676,4.5426,4.84631,4.37331,4.76876,4.28863,4.03821,4.03921,4.4734,2.94859,4.05485,4.04761,4.32285,4.01032,4.43129,3.39037,3.93517,4.26683,4.11431
7.477654937,5.6105,3.97078,4.75413,4.63007,4.37207,4.87866,4.73877,4.73734,4.68613,4.5189,0,4.72188,4.51458,4.69298,4.66555,4.20242,4.45524,4.60847,4.67216,4.38653,4.60119,4.46799,4.41611,4.36124,5.05656,4.26135,4.5936,4.48422,4.57007,4.761,4.86361,4.41797,4.52694,4.28883,4.36045,3.39894,4.28878,4.49088,4.50705,4.23407,4.21349,4.20252,4.39022,4.24713,4.18284,4.30126,4.30098,4.42606,4.428,4.05784,4.30205,4.35356,4.37948,4.19667,4.23361,4.30198,4.14388,4.12914,4.25765,4.54455,4.43905,4.37278,4.06835,4.52933,4.75807,3.85017,3.67552,3.91476,3.3767,4.20501,0.872142,0.326065,3.83431,3.03457,1.58317,1.23665,2.49684,0.354401,4.47132,4.73716,4.23641,4.59276,3.96773,4.0216,3.71672,4.44007,2.93827,3.75534,3.91829,4.11943,3.9181,4.31239,3.22857,3.94269,4.11468,3.46671
7.343088156,6.159,4.18999,4.82808,4.54957,4.43213,4.77885,4.69663,4.66097,4.73962,4.57934,0,4.54784,4.53595,4.67091,4.47199,4.30701,4.35061,4.47279,4.51616,4.1318,4.50955,4.38932,4.42715,4.33713,4.99761,4.2534,4.46961,3.9466,4.4337,4.67387,4.64839,4.34533,4.38753,4.1088,4.19361,3.49572,4.12034,4.45865,4.1793,3.90361,3.93106,3.86588,4.11222,3.92486,3.84272,4.1331,4.05526,4.15577,4.14729,4.1017,4.08465,4.04452,4.09162,3.96112,4.0375,4.1783,3.96631,4.14009,4.10001,4.29527,4.34557,4.23821,3.97589,4.45421,4.73569,3.87267,3.58865,3.67892,3.38997,3.95117,0.94108,0.405779,3.79149,2.95981,1.57826,1.28985,2.64223,0.433873,4.38126,4.58203,4.06605,4.37456,3.64136,4.00793,3.40613,4.39802,2.94181,3.45964,3.7969,3.90634,3.83369,4.18146,3.04735,3.96163,3.92879,2.2679
7.208526299,6.7611,4.38949,4.86925,4.44157,4.46833,4.65087,4.62485,4.55826,4.76449,4.6124,0,4.34309,4.53333,4.61756,4.24547,4.38767,4.22382,4.30817,4.33246,3.84982,4.38636,4.2862,4.41192,4.29436,4.8966,4.22594,4.31475,3.53349,4.277,4.56005,4.40222,4.25143,4.2227,3.90489,4.00235,3.58097,3.92924,4.40058,3.83991,3.56956,3.63711,3.52176,3.81491,3.5985,3.49308,3.94589,3.79841,3.85918,3.84632,4.12619,3.85284,3.72186,3.79121,3.70977,3.82412,4.03001,3.77438,4.13468,3.91742,4.01871,4.22704,4.08484,3.8633,4.34742,4.6817,3.87616,3.50066,3.44451,3.39416,3.68396,1.00878,0.489561,3.74264,2.90074,1.57527,1.34939,2.78615,0.518396,4.2631,4.38018,3.87181,4.12193,3.32368,3.9807,3.1232,4.32896,2.94108,3.18578,3.66884,3.68828,3.74243,4.03022,2.86563,3.97343,3.7218,1.02339
7.073956846,7.4221,4.5639,4.88476,4.32219,4.48332,4.51203,4.53357,4.44514,4.76726,4.62231,0,4.13664,4.51037,4.5476,4.01778,4.4445,4.10331,4.14048,4.14259,3.5827,4.246,4.17632,4.38004,4.24787,4.76677,4.18625,4.15372,3.27915,4.12159,4.43796,4.15376,4.15419,4.05971,3.71912,3.81726,3.64912,3.75136,4.32468,3.5279,3.28239,3.37658,3.20601,3.5401,3.31859,3.17666,3.77276,3.57279,3.56748,3.57156,4.13316,3.64389,3.42722,3.52633,3.48411,3.63333,3.89149,3.6032,4.12405,3.74641,3.757,4.10517,3.94408,3.76057,4.2246,4.61017,3.86382,3.42724,3.26081,3.39201,3.44035,1.07411,0.576702,3.70127,2.87086,1.57628,1.41323,2.9198,0.606563,4.13923,4.1596,3.68836,3.87115,3.06378,3.94743,2.90739,4.24259,2.93901,2.96445,3.55682,3.50324,3.6661,3.87933,2.72001,3.98394,3.53211,0.221651
